Substance,Author,Year,OutputID,Assessment,qualfier,value,unit,Population
Isobutyl dodecanoate,EFSA AFC,2008,2252,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isobutyl hexadecanoate,EFSA AFC,2008,2252,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isobutyl isobutyrate,EFSA FEEDAP,2012,615,MSI/FC,=,8.0000000000,mg/kg,Chicken for egg production
Isobutyl isobutyrate,EFSA FEEDAP,2012,615,MSI/FC,=,8.0000000000,mg/kg,Chicken for meat production
Isobutyl isobutyrate,EFSA FEEDAP,2012,615,MSI/FC,=,10.0000000000,mg/kg,Pigs - less than 1 year old
Isobutyl isobutyrate,EFSA FEEDAP,2012,615,MSI/FC,=,15.0000000000,mg/kg,Turkeys for meat production
Isobutyl isobutyrate,EFSA FEEDAP,2012,615,MSI/FC,=,16.0000000000,mg/kg,Cattle for milk production
Isobutyl isobutyrate,EFSA FEEDAP,2012,615,MSI/FC,=,17.0000000000,mg/kg,Pigs for meat production
Isobutyl isobutyrate,EFSA FEEDAP,2012,615,MSI/FC,=,17.0000000000,mg/kg,Pigs for reproduction
Isobutyl isobutyrate,EFSA FEEDAP,2012,615,MSI/FC,=,25.0000000000,mg/kg,Cats as pet
Isobutyl isobutyrate,EFSA FEEDAP,2012,615,MSI/FC,=,25.0000000000,mg/kg,Cattle for meat production
Isobutyl isobutyrate,EFSA FEEDAP,2012,615,MSI/FC,=,25.0000000000,mg/kg,Cattle for meat production - less than 1 year old
Isobutyl isobutyrate,EFSA FEEDAP,2012,615,MSI/FC,=,25.0000000000,mg/kg,Salmons
Isobutyl isobutyrate,EFSA FEEDAP,2012,615,MSI/FC,=,30.0000000000,mg/kg,Dogs as pet
Isobutyl isobutyrate,EFSA FEEDAP,2012,615,critical study not identified,,,,Consumers
Isobutyl isobutyrate,EFSA FEEDAP,2012,615,critical study not identified,,,,Workers
Isobutyl isovalerate,EFSA FEEDAP,2012,615,MSI/FC,=,8.0000000000,mg/kg,Chicken for egg production
Isobutyl isovalerate,EFSA FEEDAP,2012,615,MSI/FC,=,8.0000000000,mg/kg,Chicken for meat production
Isobutyl isovalerate,EFSA FEEDAP,2012,615,MSI/FC,=,10.0000000000,mg/kg,Pigs - less than 1 year old
Isobutyl isovalerate,EFSA FEEDAP,2012,615,MSI/FC,=,15.0000000000,mg/kg,Turkeys for meat production
Isobutyl isovalerate,EFSA FEEDAP,2012,615,MSI/FC,=,16.0000000000,mg/kg,Cattle for milk production
Isobutyl isovalerate,EFSA FEEDAP,2012,615,MSI/FC,=,17.0000000000,mg/kg,Pigs for meat production
Isobutyl isovalerate,EFSA FEEDAP,2012,615,MSI/FC,=,17.0000000000,mg/kg,Pigs for reproduction
Isobutyl isovalerate,EFSA FEEDAP,2012,615,MSI/FC,=,25.0000000000,mg/kg,Cats as pet
Isobutyl isovalerate,EFSA FEEDAP,2012,615,MSI/FC,=,25.0000000000,mg/kg,Cattle for meat production
Isobutyl isovalerate,EFSA FEEDAP,2012,615,MSI/FC,=,25.0000000000,mg/kg,Cattle for meat production - less than 1 year old
Isobutyl isovalerate,EFSA FEEDAP,2012,615,MSI/FC,=,25.0000000000,mg/kg,Salmons
Isobutyl isovalerate,EFSA FEEDAP,2012,615,MSI/FC,=,30.0000000000,mg/kg,Dogs as pet
Isobutyl isovalerate,EFSA FEEDAP,2012,615,critical study not identified,,,,Consumers
Isobutyl isovalerate,EFSA FEEDAP,2012,615,critical study not identified,,,,Workers
Isobutyl lactate,EFSA AFC,2005,2122,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isobutyl lactate,EFSA AFC,2009,2306,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isobutyl lactate,EFSA CEF,2011,2100,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isobutyl lactate,EFSA CEF,2012,2125,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isobutyl octadecanoate,EFSA AFC,2008,2252,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isobutyl octanoate,EFSA AFC,2008,2252,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isobutyl phenylacetate,EFSA AFC,2008,2253,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isobutyl phenylacetate,EFSA CEF,2009,2010,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isobutyl salicylate,EFSA AFC,2008,2243,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isobutyl salicylate,EFSA FEEDAP,2012,607,MSI/FC,=,0.8000000000,mg/kg,Chicken for egg production
Isobutyl salicylate,EFSA FEEDAP,2012,607,MSI/FC,=,0.8000000000,mg/kg,Chicken for meat production
Isobutyl salicylate,EFSA FEEDAP,2012,607,MSI/FC,=,1.0000000000,mg/kg,Pigs - less than 1 year old
Isobutyl salicylate,EFSA FEEDAP,2012,607,MSI/FC,=,1.5000000000,mg/kg,Turkeys for meat production
Isobutyl salicylate,EFSA FEEDAP,2012,607,MSI/FC,=,1.6000000000,mg/kg,Cattle for milk production
Isobutyl salicylate,EFSA FEEDAP,2012,607,MSI/FC,=,1.7000000000,mg/kg,Pigs for meat production
Isobutyl salicylate,EFSA FEEDAP,2012,607,MSI/FC,=,1.7000000000,mg/kg,Pigs for reproduction
Isobutyl salicylate,EFSA FEEDAP,2012,607,MSI/FC,=,2.5000000000,mg/kg,Cats as pet
Isobutyl salicylate,EFSA FEEDAP,2012,607,MSI/FC,=,2.5000000000,mg/kg,Cattle for meat production
Isobutyl salicylate,EFSA FEEDAP,2012,607,MSI/FC,=,2.5000000000,mg/kg,Cattle for meat production - less than 1 year old
Isobutyl salicylate,EFSA FEEDAP,2012,607,MSI/FC,=,3.0000000000,mg/kg,Dogs as pet
Isobutyl salicylate,EFSA FEEDAP,2012,607,critical study not identified,,,,Workers
Isobutyl tetradecanoate,EFSA AFC,2008,2252,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isobutylamine,EFSA AFC,2008,2263,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isobutylamine,EFSA CEF,2011,2080,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isobutylamine,EFSA CEF,2015,2601,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isocyclocitral,EFSA AFC,2008,2269,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isocyclocitral,EFSA CEF,2011,2070,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isocyclocitral,EFSA CEF,2012,2166,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isocyclocitral,EFSA CEF,2013,2374,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isocyclocitral,EFSA CEF,2014,2779,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isoeugenol,EFSA CEF,2010,2073,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isoeugenol,EFSA FEEDAP,2012,149,ADI,=,75.0000000000,µg/kg bw/day,Consumers
Isoeugenol,EFSA FEEDAP,2012,149,MSI/FC,=,0.4000000000,mg/kg bw/day,Cats as pet
Isoeugenol,EFSA FEEDAP,2012,149,MSI/FC,=,0.4000000000,mg/kg bw/day,Cattle for meat production
Isoeugenol,EFSA FEEDAP,2012,149,MSI/FC,=,0.4000000000,mg/kg bw/day,Cattle for meat production - less than 1 year old
Isoeugenol,EFSA FEEDAP,2012,149,MSI/FC,=,0.4000000000,mg/kg bw/day,Cattle for milk production
Isoeugenol,EFSA FEEDAP,2012,149,MSI/FC,=,0.4000000000,mg/kg bw/day,Chicken for egg production
Isoeugenol,EFSA FEEDAP,2012,149,MSI/FC,=,0.4000000000,mg/kg bw/day,Chicken for meat production
Isoeugenol,EFSA FEEDAP,2012,149,MSI/FC,=,0.4000000000,mg/kg bw/day,Dogs as pet
Isoeugenol,EFSA FEEDAP,2012,149,MSI/FC,=,0.4000000000,mg/kg bw/day,Pigs - less than 1 year old
Isoeugenol,EFSA FEEDAP,2012,149,MSI/FC,=,0.4000000000,mg/kg bw/day,Pigs for meat production
Isoeugenol,EFSA FEEDAP,2012,149,MSI/FC,=,0.4000000000,mg/kg bw/day,Pigs for reproduction
Isoeugenol,EFSA FEEDAP,2012,149,MSI/FC,=,0.4000000000,mg/kg bw/day,Turkeys for meat production
Isoeugenol,EFSA FEEDAP,2012,149,PNEC,=,8.0000000000,µg/L,Aquatic compartment
Isoeugenol,EFSA FEEDAP,2012,149,PNEC,=,105.0000000000,µg/kg,Soil compartment
Isoeugenyl formate,EFSA CEF,2010,2073,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isoeugenyl phenylacetate,EFSA CEF,2010,2073,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isofetamid,EFSA,2015,2761,ADI,=,0.0200000000,mg/kg bw/day,Consumers
Isofetamid,EFSA,2015,2761,AOEL,=,0.0500000000,mg/kg bw/day,Workers
Isofetamid,EFSA,2015,2761,ARfD,=,1.0000000000,mg/kg bw,Consumers
Isofetamid metabolite (3-MTCA),EFSA,2015,2761,ADI,=,0.0200000000,mg/kg bw/day,Consumers
Isofetamid metabolite (3-MTCA),EFSA,2015,2761,AOEL,=,0.0500000000,mg/kg bw/day,Workers
Isofetamid metabolite (3-MTCA),EFSA,2015,2761,ARfD,=,1.0000000000,mg/kg bw,Consumers
Isofetamid metabolite (GPTC),EFSA,2015,2761,ADI,=,0.0200000000,mg/kg bw/day,Consumers
Isofetamid metabolite (GPTC),EFSA,2015,2761,AOEL,=,0.0500000000,mg/kg bw/day,Workers
Isofetamid metabolite (GPTC),EFSA,2015,2761,ARfD,=,1.0000000000,mg/kg bw,Consumers
Isojasmone,EFSA CEF,2015,2654,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
Isopentanol,EFSA FEEDAP,2012,615,MSI/FC,=,8.0000000000,mg/kg,Chicken for egg production
Isopentanol,EFSA FEEDAP,2012,615,MSI/FC,=,8.0000000000,mg/kg,Chicken for meat production
Isopentanol,EFSA FEEDAP,2012,615,MSI/FC,=,10.0000000000,mg/kg,Pigs - less than 1 year old
Isopentanol,EFSA FEEDAP,2012,615,MSI/FC,=,15.0000000000,mg/kg,Turkeys for meat production
Isopentanol,EFSA FEEDAP,2012,615,MSI/FC,=,16.0000000000,mg/kg,Cattle for milk production
Isopentanol,EFSA FEEDAP,2012,615,MSI/FC,=,17.0000000000,mg/kg,Pigs for meat production
Isopentanol,EFSA FEEDAP,2012,615,MSI/FC,=,17.0000000000,mg/kg,Pigs for reproduction
Isopentanol,EFSA FEEDAP,2012,615,MSI/FC,=,25.0000000000,mg/kg,Cats as pet
Isopentanol,EFSA FEEDAP,2012,615,MSI/FC,=,25.0000000000,mg/kg,Cattle for meat production
Isopentanol,EFSA FEEDAP,2012,615,MSI/FC,=,25.0000000000,mg/kg,Cattle for meat production - less than 1 year old
Isopentanol,EFSA FEEDAP,2012,615,MSI/FC,=,25.0000000000,mg/kg,Salmons
Isopentanol,EFSA FEEDAP,2012,615,MSI/FC,=,30.0000000000,mg/kg,Dogs as pet
Isopentanol,EFSA FEEDAP,2012,615,critical study not identified,,,,Consumers
Isopentanol,EFSA FEEDAP,2012,615,critical study not identified,,,,Workers
Isopentyl 2-methylbutyrate,EFSA FEEDAP,2012,615,MSI/FC,=,8.0000000000,mg/kg,Chicken for egg production
Isopentyl 2-methylbutyrate,EFSA FEEDAP,2012,615,MSI/FC,=,8.0000000000,mg/kg,Chicken for meat production
Isopentyl 2-methylbutyrate,EFSA FEEDAP,2012,615,MSI/FC,=,10.0000000000,mg/kg,Pigs - less than 1 year old
Isopentyl 2-methylbutyrate,EFSA FEEDAP,2012,615,MSI/FC,=,15.0000000000,mg/kg,Turkeys for meat production
Isopentyl 2-methylbutyrate,EFSA FEEDAP,2012,615,MSI/FC,=,16.0000000000,mg/kg,Cattle for milk production
Isopentyl 2-methylbutyrate,EFSA FEEDAP,2012,615,MSI/FC,=,17.0000000000,mg/kg,Pigs for meat production
Isopentyl 2-methylbutyrate,EFSA FEEDAP,2012,615,MSI/FC,=,17.0000000000,mg/kg,Pigs for reproduction
Isopentyl 2-methylbutyrate,EFSA FEEDAP,2012,615,MSI/FC,=,25.0000000000,mg/kg,Cats as pet
Isopentyl 2-methylbutyrate,EFSA FEEDAP,2012,615,MSI/FC,=,25.0000000000,mg/kg,Cattle for meat production
Isopentyl 2-methylbutyrate,EFSA FEEDAP,2012,615,MSI/FC,=,25.0000000000,mg/kg,Cattle for meat production - less than 1 year old
Isopentyl 2-methylbutyrate,EFSA FEEDAP,2012,615,MSI/FC,=,25.0000000000,mg/kg,Salmons
Isopentyl 2-methylbutyrate,EFSA FEEDAP,2012,615,MSI/FC,=,30.0000000000,mg/kg,Dogs as pet
Isopentyl 2-methylbutyrate,EFSA FEEDAP,2012,615,critical study not identified,,,,Consumers
Isopentyl 2-methylbutyrate,EFSA FEEDAP,2012,615,critical study not identified,,,,Workers
Isopentyl 2-methylcrotonate,EFSA AFC,2005,2092,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopentyl 2-methylcrotonate,EFSA AFC,2008,2247,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopentyl 2-methylcrotonate,EFSA CEF,2010,2048,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopentyl 2-methylcrotonate,EFSA FAF,2019,3267,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopentyl acetate,EFSA FEEDAP,2012,615,ADI (group),=,3.0000000000,mg/kg bw/day,Consumers
Isopentyl acetate,EFSA FEEDAP,2012,615,MSI/FC,=,8.0000000000,mg/kg,Chicken for egg production
Isopentyl acetate,EFSA FEEDAP,2012,615,MSI/FC,=,8.0000000000,mg/kg,Chicken for meat production
Isopentyl acetate,EFSA FEEDAP,2012,615,MSI/FC,=,10.0000000000,mg/kg,Pigs - less than 1 year old
Isopentyl acetate,EFSA FEEDAP,2012,615,MSI/FC,=,15.0000000000,mg/kg,Turkeys for meat production
Isopentyl acetate,EFSA FEEDAP,2012,615,MSI/FC,=,16.0000000000,mg/kg,Cattle for milk production
Isopentyl acetate,EFSA FEEDAP,2012,615,MSI/FC,=,17.0000000000,mg/kg,Pigs for meat production
Isopentyl acetate,EFSA FEEDAP,2012,615,MSI/FC,=,17.0000000000,mg/kg,Pigs for reproduction
Isopentyl acetate,EFSA FEEDAP,2012,615,MSI/FC,=,25.0000000000,mg/kg,Cats as pet
Isopentyl acetate,EFSA FEEDAP,2012,615,MSI/FC,=,25.0000000000,mg/kg,Cattle for meat production
Isopentyl acetate,EFSA FEEDAP,2012,615,MSI/FC,=,25.0000000000,mg/kg,Cattle for meat production - less than 1 year old
Isopentyl acetate,EFSA FEEDAP,2012,615,MSI/FC,=,25.0000000000,mg/kg,Salmons
Isopentyl acetate,EFSA FEEDAP,2012,615,MSI/FC,=,30.0000000000,mg/kg,Dogs as pet
Isopentyl acetate,EFSA FEEDAP,2012,615,critical study not identified,,,,Workers
Isopentyl acetate,EFSA FEEDAP,2020,3818,MSI/FC,=,125.0000000000,mg/kg,Animal for food production - unspecified
Isopentyl acetate,EFSA FEEDAP,2020,3818,MSI/FC,=,125.0000000000,mg/kg,Animal not used for food production - unspecified
Isopentyl acetate,EFSA FEEDAP,2020,3818,MSI/FC,=,125.0000000000,mg/kg,Aquatic animal for food production - unspecified
Isopentyl acetate,EFSA FEEDAP,2020,3818,MSI/FC,=,125.0000000000,mg/kg,Aquatic animal not used for food production - unspecified
Isopentyl benzoate,EFSA AFC,2008,2281,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopentyl benzoate,EFSA CEF,2009,2011,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopentyl benzoate,EFSA FEEDAP,2012,607,critical study not identified,,,,Workers
Isopentyl cinnamate,EFSA CEF,2009,2015,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopentyl cinnamate,EFSA FEEDAP,2017,2920,MSI/FC,=,24.0000000000,mg/kg,Cats as pet
Isopentyl cinnamate,EFSA FEEDAP,2017,2920,MSI/FC,=,46.0000000000,mg/kg,Chicken for egg production
Isopentyl cinnamate,EFSA FEEDAP,2017,2920,MSI/FC,=,46.0000000000,mg/kg,Chicken for meat production
Isopentyl cinnamate,EFSA FEEDAP,2017,2920,MSI/FC,=,55.0000000000,mg/kg,Pigs - less than 1 year old
Isopentyl cinnamate,EFSA FEEDAP,2017,2920,MSI/FC,=,79.0000000000,mg/kg,Cattle for milk production
Isopentyl cinnamate,EFSA FEEDAP,2017,2920,MSI/FC,=,83.0000000000,mg/kg,Turkeys for meat production
Isopentyl cinnamate,EFSA FEEDAP,2017,2920,MSI/FC,=,92.0000000000,mg/kg,Pigs for meat production
Isopentyl cinnamate,EFSA FEEDAP,2017,2920,MSI/FC,=,92.0000000000,mg/kg,Pigs for reproduction
Isopentyl cinnamate,EFSA FEEDAP,2017,2920,MSI/FC,=,121.0000000000,mg/kg,Cattle for meat production
Isopentyl cinnamate,EFSA FEEDAP,2017,2920,MSI/FC,=,138.0000000000,mg/kg,Cattle for meat production - less than 1 year old
Isopentyl cinnamate,EFSA FEEDAP,2017,2920,MSI/FC,=,138.0000000000,mg/kg,Salmons
Isopentyl cinnamate,EFSA FEEDAP,2017,2920,MSI/FC,=,145.0000000000,mg/kg,Dogs as pet
Isopentyl decanoate,EFSA AFC,2008,2252,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopentyl heptanoate,EFSA AFC,2008,2252,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopentyl hexadecanoate,EFSA AFC,2008,2252,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopentyl isobutyrate,EFSA FEEDAP,2012,615,MSI/FC,=,8.0000000000,mg/kg,Chicken for egg production
Isopentyl isobutyrate,EFSA FEEDAP,2012,615,MSI/FC,=,8.0000000000,mg/kg,Chicken for meat production
Isopentyl isobutyrate,EFSA FEEDAP,2012,615,MSI/FC,=,10.0000000000,mg/kg,Pigs - less than 1 year old
Isopentyl isobutyrate,EFSA FEEDAP,2012,615,MSI/FC,=,15.0000000000,mg/kg,Turkeys for meat production
Isopentyl isobutyrate,EFSA FEEDAP,2012,615,MSI/FC,=,16.0000000000,mg/kg,Cattle for milk production
Isopentyl isobutyrate,EFSA FEEDAP,2012,615,MSI/FC,=,17.0000000000,mg/kg,Pigs for meat production
Isopentyl isobutyrate,EFSA FEEDAP,2012,615,MSI/FC,=,17.0000000000,mg/kg,Pigs for reproduction
Isopentyl isobutyrate,EFSA FEEDAP,2012,615,MSI/FC,=,25.0000000000,mg/kg,Cats as pet
Isopentyl isobutyrate,EFSA FEEDAP,2012,615,MSI/FC,=,25.0000000000,mg/kg,Cattle for meat production
Isopentyl isobutyrate,EFSA FEEDAP,2012,615,MSI/FC,=,25.0000000000,mg/kg,Cattle for meat production - less than 1 year old
Isopentyl isobutyrate,EFSA FEEDAP,2012,615,MSI/FC,=,25.0000000000,mg/kg,Salmons
Isopentyl isobutyrate,EFSA FEEDAP,2012,615,MSI/FC,=,30.0000000000,mg/kg,Dogs as pet
Isopentyl isobutyrate,EFSA FEEDAP,2012,615,critical study not identified,,,,Consumers
Isopentyl isobutyrate,EFSA FEEDAP,2012,615,critical study not identified,,,,Workers
Isopentyl lactate,EFSA AFC,2005,2122,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopentyl lactate,EFSA AFC,2009,2306,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopentyl lactate,EFSA CEF,2011,2100,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopentyl lactate,EFSA CEF,2012,2125,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopentyl pyruvate,EFSA CEF,2011,2078,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopentyl salicylate,EFSA AFC,2008,2243,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopentyl salicylate,EFSA FEEDAP,2012,246,critical study not identified,,,,Consumers
Isopentyl salicylate,EFSA FEEDAP,2012,607,MSI/FC,=,0.8000000000,mg/kg,Chicken for egg production
Isopentyl salicylate,EFSA FEEDAP,2012,607,MSI/FC,=,0.8000000000,mg/kg,Chicken for meat production
Isopentyl salicylate,EFSA FEEDAP,2012,607,MSI/FC,=,1.0000000000,mg/kg,Pigs - less than 1 year old
Isopentyl salicylate,EFSA FEEDAP,2012,607,MSI/FC,=,1.5000000000,mg/kg,Turkeys for meat production
Isopentyl salicylate,EFSA FEEDAP,2012,607,MSI/FC,=,1.6000000000,mg/kg,Cattle for milk production
Isopentyl salicylate,EFSA FEEDAP,2012,607,MSI/FC,=,1.7000000000,mg/kg,Pigs for meat production
Isopentyl salicylate,EFSA FEEDAP,2012,607,MSI/FC,=,1.7000000000,mg/kg,Pigs for reproduction
Isopentyl salicylate,EFSA FEEDAP,2012,607,MSI/FC,=,2.5000000000,mg/kg,Cats as pet
Isopentyl salicylate,EFSA FEEDAP,2012,607,MSI/FC,=,2.5000000000,mg/kg,Cattle for meat production
Isopentyl salicylate,EFSA FEEDAP,2012,607,MSI/FC,=,2.5000000000,mg/kg,Cattle for meat production - less than 1 year old
Isopentyl salicylate,EFSA FEEDAP,2012,607,MSI/FC,=,3.0000000000,mg/kg,Dogs as pet
Isopentyl salicylate,EFSA FEEDAP,2012,607,critical study not identified,,,,Workers
Isopentyl tetradecanoate,EFSA AFC,2008,2252,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isophthalic acid dichloride,EFSA AFC,2006,328,critical study not identified,,,,Consumers
Isophytol,EFSA AFC,2006,2232,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isophytol,EFSA AFC,2009,2314,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isophytol,EFSA CEF,2011,2071,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isophytol,EFSA CEF,2015,2656,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopinocamphone,EFSA AFC,2008,2262,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
Isopinocamphone,EFSA CEF,2012,2129,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
Isopropyl benzoate,EFSA AFC,2008,2281,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopropyl benzoate,EFSA CEF,2009,2011,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopropyl cinnamate,EFSA CEF,2009,2015,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopropyl crotonate,EFSA AFC,2005,2092,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopropyl crotonate,EFSA AFC,2008,2247,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopropyl crotonate,EFSA CEF,2010,2048,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopropyl crotonate,EFSA FAF,2019,3267,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopropyl decanoate,EFSA AFC,2005,2060,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopropyl decanoate,EFSA AFC,2008,2255,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopropyl decanoate,EFSA CEF,2009,2006,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopropyl decanoate,EFSA CEF,2010,2069,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopropyl decanoate,EFSA CEF,2012,2143,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopropyl decanoate,EFSA CEF,2017,2914,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopropyl dodecanoate,EFSA AFC,2005,2060,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopropyl dodecanoate,EFSA AFC,2008,2255,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopropyl dodecanoate,EFSA CEF,2009,2006,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopropyl dodecanoate,EFSA CEF,2010,2069,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopropyl dodecanoate,EFSA CEF,2012,2143,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopropyl dodecanoate,EFSA CEF,2017,2914,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopropyl hexadecanoate,EFSA AFC,2005,2060,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopropyl hexadecanoate,EFSA AFC,2008,2255,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopropyl hexadecanoate,EFSA CEF,2009,2006,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopropyl hexadecanoate,EFSA CEF,2010,2069,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopropyl hexadecanoate,EFSA CEF,2012,2143,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopropyl hexadecanoate,EFSA CEF,2017,2914,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopropyl nicotinate,EFSA AFC,2006,2233,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
Isopropyl nicotinate,EFSA AFC,2008,2270,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
Isopropyl nicotinate,EFSA CEF,2013,2380,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
Isopropyl octanoate,EFSA AFC,2005,2060,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopropyl octanoate,EFSA AFC,2008,2255,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopropyl octanoate,EFSA CEF,2009,2006,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopropyl octanoate,EFSA CEF,2010,2069,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopropyl octanoate,EFSA CEF,2012,2143,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Isopropyl octanoate,EFSA CEF,2017,2914,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
